NO2,C2H5CH,VOC,CO,CLASS
585,596,808,808,3
585,596,808,807,3
585,596,808,807,3
585,596,808,807,3
584,596,808,807,3
584,595,808,807,3
584,595,807,808,3
584,596,807,807,3
584,596,807,807,3
583,595,807,807,3
583,595,808,807,3
583,595,807,806,3
583,595,807,807,3
582,596,807,807,3
582,595,807,807,3
583,594,807,807,3
582,594,808,806,3
583,595,807,806,3
583,595,807,806,3
583,595,806,806,3
582,595,806,807,3
582,594,807,807,3
582,595,807,806,3
582,594,807,806,3
582,594,806,806,3
583,594,806,806,3
583,594,806,806,3
582,594,807,806,3
583,594,807,807,3
583,594,807,806,3
584,594,807,806,3
584,593,806,807,3
584,594,807,806,3
584,594,807,806,3
584,595,807,807,3
584,594,807,808,3
584,595,807,807,3
584,594,807,807,3
585,595,807,807,3
584,595,807,807,3
585,595,807,807,3
584,595,807,808,3
585,595,807,807,3
585,595,807,808,3
585,595,808,807,3
584,595,808,807,3
585,595,807,808,3
585,595,808,808,3
584,595,808,808,3
584,595,807,807,3
585,595,808,808,3
585,595,807,807,3
584,596,808,807,3
584,595,808,808,3
584,595,807,807,3
585,596,808,807,3
584,596,807,808,3
585,595,808,807,3
585,595,808,807,3
583,595,807,807,3
584,595,807,806,3
584,596,807,807,3
584,595,807,808,3
584,595,808,807,3
584,595,807,807,3
583,595,807,807,3
583,595,807,807,3
583,595,807,808,3
583,595,806,807,3
583,594,806,807,3
583,595,807,808,3
583,594,806,807,3
583,595,806,808,3
582,595,806,807,3
584,595,807,806,3
584,594,807,807,3
584,595,807,807,3
583,594,807,807,3
584,595,807,807,3
584,594,807,807,3
583,595,807,807,3
584,595,807,807,3
584,595,806,807,3
584,595,807,807,3
584,595,806,807,3
584,595,807,808,3
584,595,807,807,3
584,595,807,808,3
585,596,808,807,3
585,595,808,808,3
585,596,807,807,3
585,596,807,808,3
585,595,808,807,3
584,596,807,807,3
584,596,808,808,3
584,596,808,808,3
585,596,807,808,3
585,596,808,808,3
585,596,808,809,3
585,596,808,809,3
585,596,807,808,3
585,596,808,809,3
585,596,808,808,3
586,596,808,808,3
585,596,808,808,3
584,596,808,808,3
585,596,808,809,3
584,596,808,808,3
585,596,808,808,3
584,596,808,808,3
584,596,808,808,3
584,596,807,808,3
584,596,808,808,3
584,596,807,808,3
584,595,808,808,3
584,596,807,808,3
583,596,808,807,3
584,596,807,807,3
583,596,807,807,3
583,595,807,807,3
583,595,807,807,3
582,595,807,807,3
582,595,807,807,3
582,595,806,806,3
582,595,806,806,3
581,594,806,807,3
581,595,806,807,3
581,594,807,807,3
580,594,807,806,3
581,594,806,807,3
581,594,806,807,3
589,789,862,1018,4
572,810,877,1017,4
554,823,888,1017,4
548,833,895,1017,4
547,841,902,1016,4
548,847,908,1017,4
549,854,912,1017,4
551,857,916,1017,4
551,861,918,1016,4
551,864,921,1016,4
552,867,923,1017,4
551,868,925,1017,4
551,870,926,1017,4
550,872,928,1017,4
550,874,929,1016,4
550,874,930,1017,4
549,875,932,1017,4
550,876,932,1016,4
549,877,933,1016,4
548,878,933,1016,4
548,878,934,1016,4
549,879,935,1016,4
548,879,935,1016,4
549,879,935,1016,4
549,880,935,1016,4
548,880,936,1016,4
549,881,936,1016,4
549,881,936,1016,4
549,881,936,1016,4
549,881,937,1016,4
549,881,937,1016,4
549,882,937,1016,4
549,882,938,1016,4
548,883,938,1016,4
548,883,938,1016,4
548,882,938,1016,4
548,883,938,1016,4
548,883,937,1016,4
548,883,939,1016,4
547,883,938,1016,4
548,884,939,1016,4
549,883,939,1014,4
549,883,938,1016,4
549,884,939,1016,4
550,883,939,1016,4
550,883,939,1016,4
551,884,939,1016,4
550,884,940,1016,4
551,884,939,1016,4
552,884,940,1016,4
551,885,940,1016,4
551,885,939,1016,4
551,884,940,1016,4
552,885,940,1016,4
553,885,941,1016,4
553,885,940,1016,4
553,885,941,1015,4
553,885,941,1016,4
553,885,940,1016,4
553,886,940,1016,4
554,886,941,1016,4
553,886,941,1016,4
554,885,941,1015,4
553,886,941,1016,4
553,886,941,1016,4
554,886,941,1016,4
555,886,941,1016,4
554,886,941,1016,4
554,886,941,1016,4
555,886,941,1016,4
556,886,941,1016,4
556,886,942,1016,4
555,886,942,1016,4
556,887,941,1016,4
556,886,942,1016,4
555,887,941,1016,4
556,886,942,1016,4
557,886,941,1016,4
556,887,942,1015,4
558,887,942,1016,4
558,887,942,1016,4
557,887,942,1016,4
557,887,942,1016,4
558,887,941,1016,4
557,888,941,1016,4
558,887,942,1016,4
558,888,942,1016,4
557,888,942,1016,4
558,887,942,1016,4
558,887,942,1015,4
557,887,942,1016,4
558,887,942,1015,4
558,887,943,1015,4
558,887,942,1016,4
557,888,943,1016,4
557,887,943,1016,4
554,887,942,1014,4
551,886,941,1016,4
550,885,942,1016,4
549,885,942,1016,4
545,886,940,1015,4
543,886,941,1015,4
541,884,941,1016,4
540,884,941,1015,4
537,883,940,1015,4
535,884,940,1015,4
532,883,940,1015,4
529,883,940,1015,4
527,882,939,1014,4
526,882,939,1015,4
526,882,938,1015,4
525,881,938,1015,4
524,881,938,1014,4
523,881,938,1014,4
523,881,938,1015,4
522,880,938,1015,4
522,881,937,1014,4
521,880,937,1014,4
520,880,939,1014,4
520,880,938,1015,4
520,880,938,1015,4
520,880,938,1014,4
520,881,938,1014,4
520,880,937,1014,4
519,880,938,1014,4
518,879,938,1014,4
517,880,938,1014,4
516,879,937,1015,4
514,879,937,1014,4
512,879,937,1014,4
511,877,937,1014,4
511,878,936,1013,4
509,877,936,1014,4
508,878,937,1014,4
506,877,936,1014,4
505,877,936,1014,4
505,876,936,1013,4
503,876,936,1014,4
504,876,935,1013,4
503,876,935,1014,4
501,876,935,1013,4
502,876,935,1013,4
501,875,935,1013,4
499,876,934,1014,4
499,875,934,1013,4
499,875,934,1013,4
497,875,935,1013,4
496,875,934,1014,4
496,874,934,1013,4
496,875,934,1012,4
496,875,935,1013,4
497,875,935,1013,4
497,874,935,1013,4
498,874,933,1012,4
496,874,933,1013,4
496,874,934,1014,4
494,873,934,1013,4
494,873,935,1012,4
495,874,934,1013,4
494,873,933,1013,4
492,874,934,1013,4
490,873,934,1012,4
487,873,933,1013,4
486,872,932,1012,4
486,872,933,1013,4
485,872,932,1012,4
486,872,933,1012,4
486,872,932,1012,4
485,871,933,1012,4
486,871,932,1012,4
485,871,933,1013,4
485,871,932,1012,4
486,871,932,1012,4
486,871,933,1012,4
485,871,932,1012,4
486,871,932,1012,4
487,872,932,1012,4
486,871,931,1012,4
486,872,932,1012,4
485,871,933,1013,4
487,871,932,1013,4
487,871,932,1012,4
488,871,933,1012,4
486,871,932,1013,4
487,871,932,1012,4
487,871,933,1013,4
487,872,933,1012,4
487,871,932,1012,4
486,871,933,1012,4
487,871,932,1012,4
486,870,932,1011,4
487,870,932,1013,4
486,871,933,1013,4
485,871,932,1012,4
486,870,932,1011,4
486,871,932,1012,4
485,871,932,1013,4
484,870,931,1012,4
483,870,932,1011,4
482,870,932,1011,4
481,870,931,1012,4
481,870,931,1011,4
481,870,931,1012,4
480,870,931,1011,4
478,869,931,1011,4
474,869,931,1012,4
472,869,930,1012,4
473,868,931,1012,4
475,868,930,1012,4
476,869,930,1012,4
476,868,930,1011,4
474,867,930,1011,4
470,867,930,1011,4
467,867,930,1011,4
459,867,928,1011,4
458,865,928,1011,4
462,866,927,1011,4
463,865,928,1011,4
464,866,928,1011,4
463,866,928,1010,4
461,865,928,1011,4
461,864,927,1011,4
462,865,927,1011,4
464,865,927,1011,4
463,865,927,1011,4
460,866,927,1011,4
461,865,927,1011,4
462,866,927,1011,4
462,866,927,1010,4
460,865,927,1010,4
461,865,926,1011,4
461,864,927,1011,4
463,864,927,1010,4
463,866,927,1011,4
463,864,928,1011,4
464,865,928,1011,4
465,865,928,1011,4
465,865,928,1011,4
465,865,928,1011,4
466,865,929,1011,4
467,865,928,1011,4
466,865,928,1011,4
466,865,928,1010,4
465,865,928,1011,4
465,865,927,1011,4
467,865,928,1011,4
466,865,928,1010,4
465,865,927,1011,4
464,865,927,1011,4
465,865,927,1011,4
465,865,928,1011,4
464,866,927,1010,4
465,864,928,1011,4
466,864,928,1011,4
467,864,928,1010,4
467,866,928,1010,4
468,865,928,1011,4
468,865,928,1010,4
469,865,928,1011,4
470,865,928,1011,4
471,865,929,1010,4
471,865,929,1011,4
472,865,929,1011,4
472,866,930,1011,4
473,866,930,1011,4
474,866,929,1011,4
475,866,930,1011,4
475,866,930,1011,4
475,867,930,1011,4
477,867,929,1010,4
477,866,930,1011,4
477,867,930,1011,4
478,867,930,1012,4
478,867,930,1011,4
479,867,930,1012,4
479,867,931,1011,4
481,867,930,1011,4
480,868,931,1011,4
481,867,931,1012,4
481,866,931,1012,4
482,867,931,1011,4
481,867,930,1011,4
482,868,931,1012,4
484,868,931,1012,4
484,868,931,1012,4
484,868,932,1011,4
485,869,931,1012,4
486,869,931,1011,4
486,868,931,1011,4
487,869,932,1011,4
487,869,931,1011,4
487,869,932,1012,4
486,868,932,1011,4
487,869,931,1012,4
487,869,932,1012,4
488,869,932,1012,4
488,870,931,1012,4
489,869,932,1010,4
489,870,933,1012,4
489,868,932,1012,4
490,869,932,1012,4
491,869,932,1012,4
491,870,932,1012,4
492,870,933,1012,4
492,869,932,1011,4
492,869,932,1011,4
493,870,933,1012,4
493,870,932,1012,4
493,870,933,1012,4
493,870,932,1012,4
494,871,934,1011,4
494,870,933,1012,4
494,871,933,1012,4
494,870,934,1012,4
494,870,933,1013,4
495,871,933,1012,4
495,870,933,1012,4
496,870,932,1012,4
496,871,932,1012,4
497,871,933,1012,4
498,871,933,1011,4
498,871,934,1013,4
498,871,934,1013,4
498,871,933,1013,4
499,871,933,1012,4
499,871,933,1012,4
500,871,933,1013,4
501,872,934,1013,4
500,871,933,1012,4
501,871,933,1013,4
502,872,934,1012,4
501,872,934,1013,4
501,872,933,1013,4
502,872,933,1012,4
503,872,934,1012,4
502,872,934,1012,4
503,872,934,1012,4
504,873,934,1012,4
505,872,934,1013,4
504,873,934,1011,4
506,873,934,1011,4
505,874,934,1012,4
504,872,933,1012,4
504,872,934,1012,4
506,872,935,1012,4
506,873,933,1013,4
506,872,935,1012,4
507,873,934,1013,4
507,873,934,1012,4
508,874,934,1012,4
508,874,935,1012,4
509,873,934,1012,4
509,874,935,1012,4
509,873,935,1013,4
510,874,935,1012,4
511,874,935,1013,4
511,874,935,1012,4
512,874,936,1013,4
512,875,935,1013,4
513,875,935,1013,4
513,875,936,1014,4
513,875,936,1012,4
514,875,935,1012,4
514,875,935,1013,4
514,875,936,1014,4
515,876,936,1013,4
514,875,935,1013,4
515,876,936,1013,4
515,875,935,1013,4
515,876,936,1012,4
516,876,936,1012,4
515,876,935,1012,4
516,876,936,1013,4
516,875,936,1013,4
516,875,936,1013,4
516,876,936,1013,4
517,876,936,1013,4
517,876,936,1014,4
517,877,936,1013,4
519,877,936,1013,4
519,876,935,1014,4
519,876,936,1014,4
520,876,936,1013,4
521,877,936,1014,4
522,877,936,1013,4
522,877,936,1013,4
522,877,936,1013,4
522,877,936,1013,4
522,877,936,1012,4
523,877,936,1013,4
523,877,936,1013,4
524,877,937,1014,4
523,877,936,1013,4
525,878,936,1013,4
525,878,937,1014,4
526,878,936,1013,4
526,878,936,1014,4
527,877,937,1013,4
527,878,936,1013,4
527,878,936,1014,4
527,877,937,1013,4
528,877,937,1013,4
529,878,936,1014,4
529,878,937,1013,4
529,878,938,1013,4
530,878,937,1013,4
530,879,936,1013,4
530,878,938,1013,4
531,879,938,1014,4
531,879,937,1014,4
531,879,937,1014,4
532,879,937,1014,4
532,880,938,1014,4
533,879,937,1013,4
533,879,938,1014,4
534,879,938,1014,4
535,880,937,1014,4
536,880,937,1014,4
536,880,938,1013,4
537,880,938,1013,4
537,880,938,1014,4
538,881,938,1013,4
539,881,938,1013,4
540,881,937,1014,4
540,881,938,1014,4
541,881,938,1014,4
541,881,937,1013,4
542,881,939,1014,4
543,881,939,1013,4
543,881,939,1014,4
543,882,939,1013,4
542,882,939,1014,4
542,881,938,1014,4
541,881,939,1014,4
542,881,938,1014,4
542,881,938,1014,4
543,881,939,1013,4
542,881,939,1014,4
543,882,939,1014,4
544,882,939,1014,4
544,881,938,1014,4
545,882,939,1014,4
545,882,939,1014,4
546,882,939,1014,4
547,882,940,1014,4
547,882,940,1014,4
547,882,939,1014,4
547,882,939,1014,4
547,883,939,1015,4
547,881,939,1015,4
548,882,940,1014,4
549,882,939,1014,4
549,882,939,1014,4
549,883,939,1014,4
550,883,939,1014,4
551,883,940,1014,4
551,883,940,1015,4
551,883,939,1014,4
551,883,940,1014,4
552,883,939,1015,4
552,883,940,1014,4
552,883,940,1014,4
552,883,940,1015,4
552,883,940,1014,4
553,884,939,1014,4
552,883,940,1014,4
553,883,940,1014,4
553,884,941,1014,4
552,884,940,1014,4
552,884,940,1014,4
552,884,940,1015,4
552,883,939,1014,4
552,884,940,1014,4
551,884,940,1014,4
552,883,940,1014,4
552,883,940,1013,4
552,883,940,1014,4
552,884,940,1014,4
553,884,940,1014,4
554,883,940,1015,4
553,884,940,1015,4
554,884,941,1014,4
553,884,940,1015,4
555,884,941,1014,4
556,884,940,1014,4
555,883,940,1014,4
556,884,941,1014,4
557,884,941,1013,4
556,883,941,1014,4
557,884,941,1014,4
557,884,941,1015,4
557,884,941,1013,4
558,884,940,1014,4
559,884,941,1013,4
559,884,940,1015,4
560,884,941,1015,4
559,884,941,1014,4
560,884,941,1014,4
561,884,941,1015,4
560,885,941,1015,4
561,884,941,1014,4
560,885,941,1014,4
560,885,941,1015,4
560,884,941,1014,4
560,884,941,1014,4
559,885,941,1015,4
560,884,942,1015,4
560,885,941,1014,4
560,884,941,1014,4
560,885,941,1014,4
560,885,941,1015,4
561,886,941,1014,4
560,885,942,1014,4
559,885,941,1014,4
559,884,941,1014,4
561,884,941,1014,4
560,885,942,1013,4
561,885,941,1015,4
562,885,941,1015,4
562,885,941,1015,4
563,884,942,1015,4
562,884,940,1014,4
563,885,941,1014,4
563,885,941,1015,4
563,885,941,1014,4
564,885,941,1014,4
564,885,941,1015,4
564,884,942,1015,4
564,885,941,1015,4
565,885,942,1014,4
565,885,941,1015,4
566,885,942,1015,4
566,886,942,1015,4
566,885,942,1015,4
568,885,942,1015,4
567,885,942,1015,4
567,886,942,1015,4
569,886,942,1015,4
568,885,941,1013,4
569,886,943,1015,4
569,886,942,1015,4
568,886,941,1015,4
569,885,941,1015,4
568,885,943,1015,4
568,886,942,1015,4
567,885,942,1015,4
568,886,942,1015,4
568,886,942,1015,4
568,885,942,1014,4
567,886,942,1015,4
566,886,943,1014,4
566,886,942,1014,4
564,884,942,1015,4
557,884,941,1015,4
555,883,941,1015,4
554,883,941,1013,4
551,883,940,1014,4
551,883,940,1014,4
552,883,940,1014,4
550,883,940,1013,4
548,882,940,1015,4
549,882,940,1013,4
549,883,940,1014,4
549,882,940,1014,4
548,882,940,1014,4
546,883,939,1013,4
544,882,939,1013,4
543,881,939,1014,4
543,881,939,1014,4
543,881,939,1014,4
543,881,939,1014,4
543,881,939,1013,4
543,882,939,1014,4
543,882,939,1013,4
542,881,939,1014,4
543,881,939,1013,4
542,881,938,1013,4
542,881,939,1013,4
542,881,938,1013,4
542,880,939,1014,4
542,880,939,1012,4
543,881,938,1013,4
543,881,939,1014,4
543,881,939,1014,4
544,881,940,1013,4
544,881,939,1013,4
544,881,939,1014,4
544,881,939,1014,4
545,881,939,1013,4
546,881,939,1013,4
545,881,939,1014,4
546,881,940,1014,4
546,881,938,1013,4
546,880,939,1014,4
546,881,939,1014,4
546,881,939,1013,4
545,881,940,1013,4
545,881,939,1014,4
546,880,939,1014,4
545,880,939,1013,4
545,880,940,1014,4
545,880,940,1014,4
545,880,940,1014,4
545,880,940,1013,4
544,880,939,1014,4
545,880,939,1014,4
545,880,939,1013,4
545,880,939,1013,4
545,880,938,1013,4
544,881,938,1014,4
545,880,939,1014,4
544,880,938,1014,4
544,879,940,1013,4
543,880,939,1013,4
543,879,939,1013,4
543,880,939,1014,4
543,880,939,1013,4
544,880,939,1013,4
545,880,938,1014,4
545,880,939,1014,4
546,880,939,1013,4
546,881,939,1013,4
546,881,939,1014,4
547,880,939,1013,4
547,880,939,1013,4
547,881,939,1013,4
547,880,940,1014,4
548,882,940,1014,4
548,881,940,1014,4
549,881,939,1013,4
548,881,939,1014,4
549,881,940,1014,4
550,882,939,1014,4
551,882,940,1014,4
552,881,940,1014,4
553,882,940,1013,4
553,882,939,1014,4
554,882,940,1014,4
555,882,940,1013,4
556,883,940,1014,4
557,883,940,1014,4
557,883,941,1014,4
557,882,941,1014,4
557,883,940,1014,4
558,882,941,1014,4
558,883,940,1014,4
558,883,940,1013,4
557,883,940,1014,4
559,883,940,1013,4
559,884,941,1014,4
557,882,940,1014,4
556,883,941,1014,4
556,883,940,1015,4
557,883,940,1013,4
557,883,941,1013,4
557,883,940,1014,4
559,883,941,1014,4
559,883,940,1014,4
560,883,940,1014,4
560,884,941,1014,4
560,883,941,1014,4
560,884,941,1013,4
561,883,940,1014,4
562,884,941,1014,4
563,883,939,1015,4
563,884,941,1015,4
565,884,941,1013,4
565,885,940,1014,4
565,884,941,1015,4
567,885,942,1014,4
567,884,941,1014,4
566,884,941,1014,4
567,885,941,1013,4
566,884,941,1015,4
566,885,941,1014,4
566,884,941,1013,4
565,884,941,1014,4
566,884,941,1014,4
566,883,941,1014,4
566,884,940,1013,4
567,884,941,1015,4
567,884,941,1014,4
568,885,941,1014,4
568,884,941,1014,4
568,885,941,1014,4
570,885,942,1015,4
570,885,941,1014,4
570,884,941,1015,4
572,885,941,1015,4
572,885,941,1014,4
572,885,942,1015,4
573,886,942,1014,4
574,886,942,1015,4
575,886,942,1014,4
576,886,942,1014,4
577,886,942,1015,4
577,886,941,1015,4
578,886,942,1015,4
579,887,942,1015,4
579,886,943,1014,4
579,887,942,1015,4
580,886,942,1014,4
581,887,942,1014,4
581,887,943,1014,4
582,887,943,1015,4
582,887,943,1014,4
583,887,942,1014,4
582,887,943,1015,4
583,887,943,1015,4
583,887,944,1015,4
582,888,943,1015,4
583,887,942,1015,4
583,887,943,1014,4
583,887,942,1015,4
583,888,943,1015,4
583,887,943,1015,4
583,888,942,1015,4
584,887,944,1015,4
584,887,943,1015,4
585,887,943,1015,4
586,888,944,1016,4
586,888,944,1015,4
586,888,942,1015,4
586,888,944,1015,4
584,888,943,1014,4
583,888,944,1015,4
582,888,943,1015,4
582,887,942,1015,4
581,887,943,1015,4
580,887,942,1015,4
581,887,943,1015,4
581,887,942,1014,4
580,887,942,1014,4
579,887,943,1015,4
578,886,942,1015,4
579,887,942,1015,4
579,886,943,1014,4
578,887,943,1015,4
580,886,943,1015,4
581,886,942,1014,4
580,887,943,1014,4
580,887,943,1015,4
581,887,943,1014,4
582,887,943,1015,4
581,887,943,1015,4
581,887,943,1015,4
580,887,943,1014,4
580,887,942,1015,4
578,886,942,1015,4
577,886,943,1015,4
577,886,942,1015,4
575,886,941,1014,4
575,886,942,1014,4
574,885,942,1014,4
574,886,943,1015,4
574,885,941,1015,4
574,886,942,1014,4
576,886,942,1014,4
577,886,942,1014,4
578,886,943,1015,4
579,886,943,1014,4
580,886,943,1014,4
580,887,943,1015,4
580,886,942,1015,4
580,887,942,1015,4
582,887,943,1015,4
582,886,943,1015,4
581,886,943,1015,4
581,886,942,1015,4
583,887,943,1016,4
583,887,944,1013,4
583,887,944,1015,4
584,888,943,1014,4
586,887,942,1015,4
586,886,943,1015,4
587,887,944,1016,4
587,887,944,1015,4
586,888,944,1014,4
585,887,943,1015,4
587,888,943,1015,4
587,887,944,1015,4
587,887,943,1014,4
588,888,943,1015,4
588,888,943,1015,4
589,888,944,1015,4
589,888,944,1014,4
590,888,944,1016,4
591,888,944,1015,4
592,888,945,1015,4
592,887,944,1015,4
594,889,944,1015,4
594,888,945,1016,4
594,889,945,1015,4
594,889,945,1016,4
595,888,944,1015,4
595,889,945,1015,4
596,889,945,1015,4
596,890,945,1015,4
596,888,946,1015,4
595,889,944,1016,4
595,889,945,1016,4
596,888,944,1015,4
596,888,945,1015,4
596,889,946,1015,4
597,889,945,1016,4
597,889,945,1016,4
599,889,945,1015,4
598,889,945,1015,4
598,889,945,1016,4
599,889,945,1016,4
600,889,945,1015,4
600,890,945,1015,4
600,889,945,1015,4
600,890,945,1015,4
600,889,946,1016,4
600,890,945,1015,4
600,889,945,1016,4
600,889,945,1015,4
600,889,946,1015,4
601,889,945,1015,4
601,890,946,1015,4
600,889,946,1015,4
601,889,946,1015,4
601,890,946,1015,4
601,890,945,1015,4
600,890,945,1015,4
601,889,946,1015,4
601,890,945,1015,4
601,890,946,1015,4
601,889,946,1015,4
600,889,945,1015,4
600,889,945,1014,4
600,889,946,1016,4
600,889,946,1015,4
600,889,946,1015,4
600,890,945,1016,4
600,890,946,1015,4
600,889,945,1015,4
600,890,945,1015,4
600,889,945,1016,4
600,890,945,1015,4
600,889,945,1015,4
599,889,945,1016,4
598,888,946,1016,4
599,889,945,1015,4
599,889,946,1015,4
599,890,946,1015,4
599,890,945,1016,4
599,888,945,1015,4
599,889,946,1015,4
599,888,945,1014,4
600,889,945,1016,4
599,889,946,1016,4
583,885,942,1015,4
582,886,944,1013,4
582,885,943,1015,4
582,885,943,1014,4
582,885,943,1015,4
582,885,944,1014,4
581,885,943,1015,4
580,884,943,1014,4
578,885,943,1014,4
576,885,941,1015,4
574,884,941,1014,4
573,884,942,1014,4
571,883,941,1015,4
569,884,942,1014,4
567,884,941,1014,4
566,884,939,1013,4
563,883,940,1014,4
562,882,940,1014,4
561,882,940,1014,4
561,882,940,1014,4
560,882,940,1014,4
559,882,940,1014,4
558,881,939,1013,4
556,881,939,1014,4
555,881,939,1013,4
551,882,938,1013,4
550,880,938,1013,4
549,880,938,1013,4
549,880,938,1013,4
549,880,938,1013,4
547,880,938,1014,4
547,879,938,1012,4
547,880,938,1013,4
547,880,937,1014,4
546,879,938,1013,4
546,879,938,1013,4
546,878,938,1013,4
546,879,938,1013,4
545,879,938,1014,4
545,879,937,1013,4
545,879,938,1013,4
544,879,937,1013,4
544,878,938,1014,4
545,878,937,1013,4
545,877,939,1013,4
545,878,939,1013,4
545,878,937,1013,4
545,879,938,1013,4
544,878,937,1013,4
545,878,938,1012,4
545,878,938,1013,4
545,879,938,1014,4
545,879,938,1013,4
545,878,938,1013,4
545,878,938,1013,4
546,878,939,1012,4
544,878,938,1013,4
544,878,938,1014,4
544,878,939,1014,4
545,878,938,1013,4
544,878,939,1013,4
544,878,938,1013,4
544,878,938,1013,4
544,878,938,1012,4
544,879,938,1013,4
543,877,938,1013,4
541,878,937,1013,4
541,878,937,1012,4
